0.554555728790727,0.016112023454679,0.004544389658556
0.555632762057433,0.017498190733918,0.005907747523050
0.555913225934329,0.018478089477958,0.006986392629431
0.555724425877017,0.019934875684676,0.006380935865813
0.554621381078320,0.020233159097684,0.005081796939083
0.556775204857550,0.020553507344256,0.007750203481080
0.557052640146906,0.022229084552207,0.007747721449234
0.555818755116394,0.019787188290855,0.005993711960091
0.556022066149201,0.018415900997790,0.006626163515252
0.555715976083883,0.017339418620886,0.006544840339307
0.556888692239978,0.019828797360033,0.006779210356810
0.557104951906311,0.020028486866195,0.007349469978615
0.555944723548833,0.018936436698795,0.005677731155514
0.555596123910998,0.017206087090442,0.005798863619952
0.556636537193281,0.018799831631073,0.006520044122117
0.556393077456089,0.019288834842191,0.006091464206185
0.555921326803682,0.017999467461771,0.005929629820341
0.555722338416012,0.017191422007428,0.005682626352350
0.556689031874147,0.018349982455768,0.005737684673808
0.556049819169899,0.017376381473884,0.004451012605663
